sheetType	Underlying description	Und. Price	Underlying currency	Trade	Trade time	Settle	Price (Total)	Price (Share)	Price (%)	Currency	Delta (%)	Gamma (%)	Vega	Theta	Rho	Time Value	Gearing	Break-Even (%)	Strategy	Exercise	Call/Put	Direction	Strike	Strike	Shares	Expiry	Time to Expiry	Model	Vol	Forward	USD||Rate	Dividend Yield	Discounted Div Flow	Borrow Cost	
WP	S&P 500 INDEX	1342.61	USD	02/10/2012	16:15:00	02/10/2012	-11.3	-11.2995	-0.8416	USD	51.16	-19.8446	-0.74	0.85	0	-11.3	-118.82	-0.84	American Vanilla	American	Put	Sell	1342.61	ATM	1	02/17/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 14.497	1341.45	0.506	4.7267	1.21	0	
WC	S&P 500 INDEX	1361.28	USD	02/17/2012	16:15:00	02/17/2012	-10.29	-10.294	-0.7562	USD	-49.76	-20.6323	-0.75	0.72	0	-10.29	-132.24	0.76	American Vanilla	American	Call	Sell	1361.28	ATM	1	02/24/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 13.957	1360.79	0.4931	2.0195	0.53	0	
WP	S&P 500 INDEX	1361.28	USD	02/17/2012	16:15:00	02/17/2012	-10.7	-10.6961	-0.7857	USD	50.2	-20.6323	-0.75	0.78	0	-10.7	-127.27	-0.79	American Vanilla	American	Put	Sell	1361.28	ATM	1	02/24/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 13.957	1360.79	0.4931	2.0195	0.53	0	
WC	S&P 500 INDEX	1366.04	USD	02/24/2012	16:15:00	02/24/2012	-8.73	-8.7305	-0.6391	USD	-49.46	-24.212	-0.76	0.61	0	-8.73	-156.47	0.64	American Vanilla	American	Call	Sell	1366.04	ATM	1	03/02/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 11.964	1365.37	0.4906	2.7756	0.72	0	
WP	S&P 500 INDEX	1366.04	USD	02/24/2012	16:15:00	02/24/2012	-9.33	-9.3293	-0.6829	USD	50.7	-24.0626	-0.75	0.69	0	-9.33	-146.43	-0.68	American Vanilla	American	Put	Sell	1366.04	ATM	1	03/02/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 11.964	1365.37	0.4906	2.7756	0.72	0	
WC	S&P 500 INDEX	1369.63	USD	03/02/2012	16:15:00	03/02/2012	-8.6	-8.5951	-0.6275	USD	-49.38	-24.6103	-0.76	0.6	0	-8.6	-159.35	0.63	American Vanilla	American	Call	Sell	1369.63	ATM	1	03/09/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 11.699	1369.05	0.4758	2.4268	0.64	0	
WP	S&P 500 INDEX	1369.63	USD	03/02/2012	16:15:00	03/02/2012	-9.11	-9.1091	-0.6651	USD	50.58	-24.6103	-0.76	0.67	0	-9.11	-150.36	-0.67	American Vanilla	American	Put	Sell	1369.63	ATM	1	03/09/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 11.699	1369.05	0.4758	2.4268	0.64	0	
WC	S&P 500 INDEX	1370.99	USD	03/09/2012	16:15:00	03/09/2012	-8.26	-8.2613	-0.6026	USD	-49.32	-25.5933	-0.76	0.57	0	-8.26	-165.95	0.6	American Vanilla	American	Call	Sell	1370.99	ATM	1	03/16/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 11.249	1370.4	0.4735	2.4401	0.64	0	
WP	S&P 500 INDEX	1370.99	USD	03/09/2012	16:15:00	03/09/2012	-8.78	-8.7799	-0.6404	USD	50.63	-25.5933	-0.76	0.65	0	-8.78	-156.15	-0.64	American Vanilla	American	Put	Sell	1370.99	ATM	1	03/16/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 11.249	1370.4	0.4735	2.4401	0.64	0	
WC	S&P 500 INDEX	1404.08	USD	03/16/2012	16:15:00	03/16/2012	-9.56	-9.5561	-0.6806	USD	-50.39	-23.4209	-0.78	0.68	0	-9.56	-146.93	0.68	American Vanilla	American	Call	Sell	1404.08	ATM	1	03/23/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 12.299	1404.04	0.4736	0.337	0.09	0	
WP	S&P 500 INDEX	1404.08	USD	03/16/2012	16:15:00	03/16/2012	-9.52	-9.5227	-0.6782	USD	49.6	-23.4209	-0.78	0.68	0	-9.52	-147.44	-0.68	American Vanilla	American	Put	Sell	1404.08	ATM	1	03/23/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 12.299	1404.04	0.4736	0.337	0.09	0	
WC	S&P 500 INDEX	1397.97	USD	03/23/2012	16:15:00	03/23/2012	-8.94	-8.9353	-0.6392	USD	-49.6	-24.3358	-0.77	0.62	0	-8.94	-156.45	0.64	American Vanilla	American	Call	Sell	1397.97	ATM	1	03/30/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 11.833	1397.5	0.4732	1.9774	0.53	0	
WP	S&P 500 INDEX	1397.97	USD	03/23/2012	16:15:00	03/23/2012	-9.34	-9.3406	-0.6682	USD	50.36	-24.3358	-0.77	0.68	0	-9.34	-149.67	-0.67	American Vanilla	American	Put	Sell	1397.97	ATM	1	03/30/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 11.833	1397.5	0.4732	1.9774	0.53	0	
WC	S&P 500 INDEX	1408.4	USD	03/30/2012	16:15:00	03/30/2012	-8.29	-8.2941	-0.5889	USD	-48.6	-25.5919	-0.78	0.58	0	-8.29	-169.81	0.59	American Vanilla	American	Call	Sell	1408.4	ATM	1	04/06/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 11.346	1407.5	0.4682	3.5531	0.96	0	
WP	S&P 500 INDEX	1408.4	USD	03/30/2012	16:15:00	03/30/2012	-9.39	-9.3901	-0.6667	USD	51.64	-25.3441	-0.78	0.69	0	-9.39	-149.99	-0.67	American Vanilla	American	Put	Sell	1408.4	ATM	1	04/06/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 11.346	1407.5	0.4682	3.5531	0.96	0	
WC	S&P 500 INDEX	1397.95	USD	04/05/2012	16:15:00	04/05/2012	-9.99	-9.9886	-0.7145	USD	-50.11	-22.1023	-0.83	0.62	0	-9.99	-139.95	0.71	American Vanilla	American	Call	Sell	1397.95	ATM	1	04/13/2012 - 16:15	8 - 00:00	BS - continuous	Bid - 12.189	1397.73	0.4692	0.9427	0.29	0	
WP	S&P 500 INDEX	1397.95	USD	04/05/2012	16:15:00	04/05/2012	-10.14	-10.137	-0.7251	USD	49.86	-22.1023	-0.83	0.64	0	-10.14	-137.91	-0.73	American Vanilla	American	Put	Sell	1397.95	ATM	1	04/13/2012 - 16:15	8 - 00:00	BS - continuous	Bid - 12.189	1397.73	0.4692	0.9427	0.29	0	
WC	S&P 500 INDEX	1370.42	USD	04/13/2012	16:15:00	04/13/2012	-11.34	-11.3429	-0.8277	USD	-50.42	-19.2306	-0.76	0.81	0	-11.34	-120.82	0.83	American Vanilla	American	Call	Sell	1370.42	ATM	1	04/20/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 14.978	1370.36	0.4662	0.4243	0.11	0	
WP	S&P 500 INDEX	1370.42	USD	04/13/2012	16:15:00	04/13/2012	-11.34	-11.3352	-0.8271	USD	49.57	-19.2306	-0.76	0.81	0	-11.34	-120.9	-0.83	American Vanilla	American	Put	Sell	1370.42	ATM	1	04/20/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 14.978	1370.36	0.4662	0.4243	0.11	0	
WC	S&P 500 INDEX	1378.74	USD	04/20/2012	16:15:00	04/20/2012	-11.09	-11.0884	-0.8042	USD	-50.1	-19.6007	-0.76	0.78	0	-11.09	-124.34	0.8	American Vanilla	American	Call	Sell	1378.74	ATM	1	04/27/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 14.694	1378.47	0.4656	1.2297	0.32	0	
WP	S&P 500 INDEX	1378.74	USD	04/20/2012	16:15:00	04/20/2012	-11.29	-11.2931	-0.8191	USD	49.87	-19.6007	-0.76	0.81	0	-11.29	-122.09	-0.82	American Vanilla	American	Put	Sell	1378.74	ATM	1	04/27/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 14.694	1378.47	0.4656	1.2297	0.32	0	
WC	S&P 500 INDEX	1402.95	USD	04/27/2012	16:15:00	04/27/2012	-9.21	-9.2054	-0.6561	USD	-49.73	-23.7984	-0.77	0.65	0	-9.21	-152.41	0.66	American Vanilla	American	Call	Sell	1402.95	ATM	1	05/04/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 12.101	1402.54	0.4658	1.7413	0.47	0	
WP	S&P 500 INDEX	1402.95	USD	04/27/2012	16:15:00	04/27/2012	-9.55	-9.5507	-0.6808	USD	50.24	-23.7984	-0.77	0.69	0	-9.55	-146.89	-0.68	American Vanilla	American	Put	Sell	1402.95	ATM	1	05/04/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 12.101	1402.54	0.4658	1.7413	0.47	0	
WC	S&P 500 INDEX	1369.51	USD	05/04/2012	16:15:00	05/04/2012	-11.24	-11.2363	-0.8205	USD	-49.31	-18.7875	-0.76	0.78	0	-11.24	-121.88	0.82	American Vanilla	American	Call	Sell	1369.51	ATM	1	05/11/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 15.488	1368.4	0.4659	4.4254	1.16	0	
WP	S&P 500 INDEX	1369.51	USD	05/04/2012	16:15:00	05/04/2012	-12.24	-12.2398	-0.8937	USD	50.94	-18.5786	-0.76	0.91	0	-12.24	-111.89	-0.89	American Vanilla	American	Put	Sell	1369.51	ATM	1	05/11/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 15.488	1368.4	0.4659	4.4254	1.16	0	
WC	S&P 500 INDEX	1353.31	USD	05/11/2012	16:15:00	05/11/2012	-12.45	-12.4475	-0.9198	USD	-49.61	-16.8719	-0.75	0.87	0	-12.45	-108.72	0.92	American Vanilla	American	Call	Sell	1353.31	ATM	1	05/18/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 17.191	1352.39	0.4668	3.7796	0.98	0	
WP	S&P 500 INDEX	1353.31	USD	05/11/2012	16:15:00	05/11/2012	-13.28	-13.2824	-0.9815	USD	50.55	-16.7432	-0.75	0.98	0	-13.28	-101.89	-0.98	American Vanilla	American	Put	Sell	1353.31	ATM	1	05/18/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 17.191	1352.39	0.4668	3.7796	0.98	0	
WC	S&P 500 INDEX	1294.5	USD	05/18/2012	16:15:00	05/18/2012	-17.31	-17.3078	-1.337	USD	-50.48	-11.8285	-0.71	1.23	0	-17.31	-74.79	1.34	American Vanilla	American	Call	Sell	1294.5	ATM	1	05/25/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 24.347	1294.24	0.4668	1.2703	0.31	0	
WP	S&P 500 INDEX	1294.5	USD	05/18/2012	16:15:00	05/18/2012	-17.51	-17.5097	-1.3526	USD	49.5	-11.8285	-0.71	1.26	0	-17.51	-73.93	-1.35	American Vanilla	American	Put	Sell	1294.5	ATM	1	05/25/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 24.347	1294.24	0.4668	1.2703	0.31	0	
WC	S&P 500 INDEX	1317.83	USD	05/25/2012	16:15:00	05/25/2012	-11.96	-11.9595	-0.9075	USD	-49.72	-17.1501	-0.73	0.84	0	-11.96	-110.19	0.91	American Vanilla	American	Call	Sell	1317.83	ATM	1	06/01/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 16.885	1317.06	0.4668	3.21	0.81	0	
WP	S&P 500 INDEX	1317.83	USD	05/25/2012	16:15:00	05/25/2012	-12.64	-12.6399	-0.9591	USD	50.4	-17.0492	-0.73	0.93	0	-12.64	-104.26	-0.96	American Vanilla	American	Put	Sell	1317.83	ATM	1	06/01/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 16.885	1317.06	0.4668	3.21	0.81	0	
WC	S&P 500 INDEX	1278.2	USD	06/01/2012	16:15:00	06/01/2012	-16.7	-16.7013	-1.3066	USD	-50.32	-12.0493	-0.71	1.19	0	-16.7	-76.53	1.31	American Vanilla	American	Call	Sell	1278.2	ATM	1	06/08/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 23.944	1277.73	0.4678	2.1411	0.52	0	
WP	S&P 500 INDEX	1278.2	USD	06/01/2012	16:15:00	06/01/2012	-17.11	-17.11	-1.3386	USD	49.71	-12.0263	-0.71	1.24	0	-17.11	-74.7	-1.34	American Vanilla	American	Put	Sell	1278.2	ATM	1	06/08/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 23.944	1277.73	0.4678	2.1411	0.52	0	
WC	S&P 500 INDEX	1325.87	USD	06/08/2012	16:15:00	06/08/2012	-10.57	-10.5656	-0.7969	USD	-49.67	-19.5093	-0.73	0.74	0	-10.57	-125.49	0.8	American Vanilla	American	Call	Sell	1325.87	ATM	1	06/15/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 14.759	1325.32	0.4678	2.3816	0.6	0	
WP	S&P 500 INDEX	1325.87	USD	06/08/2012	16:15:00	06/08/2012	-11.05	-11.0538	-0.8337	USD	50.29	-19.5093	-0.73	0.81	0	-11.05	-119.95	-0.83	American Vanilla	American	Put	Sell	1325.87	ATM	1	06/15/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 14.759	1325.32	0.4678	2.3816	0.6	0	
WC	S&P 500 INDEX	1342.45	USD	06/15/2012	16:15:00	06/15/2012	-16.38	-16.3779	-1.22	USD	-50.41	-12.9617	-0.74	1.16	0	-16.38	-81.97	1.22	American Vanilla	American	Call	Sell	1342.45	ATM	1	06/22/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 22.219	1342.19	0.4678	1.219	0.31	0	
WP	S&P 500 INDEX	1342.45	USD	06/15/2012	16:15:00	06/15/2012	-16.57	-16.5739	-1.2346	USD	49.56	-12.9617	-0.74	1.19	0	-16.57	-81	-1.23	American Vanilla	American	Put	Sell	1342.45	ATM	1	06/22/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 22.219	1342.19	0.4678	1.219	0.31	0	
WC	S&P 500 INDEX	1334.7	USD	06/22/2012	16:15:00	06/22/2012	-11.07	-11.0673	-0.8292	USD	-49.84	-18.8366	-0.74	0.78	0	-11.07	-120.6	0.83	American Vanilla	American	Call	Sell	1334.7	ATM	1	06/29/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 15.340	1334.15	0.4616	2.3519	0.6	0	
WP	S&P 500 INDEX	1334.7	USD	06/22/2012	16:15:00	06/22/2012	-11.55	-11.5527	-0.8656	USD	50.24	-18.7705	-0.74	0.84	0	-11.55	-115.53	-0.87	American Vanilla	American	Put	Sell	1334.7	ATM	1	06/29/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 15.340	1334.15	0.4616	2.3519	0.6	0	
WC	S&P 500 INDEX	1362.89	USD	06/29/2012	16:15:00	06/29/2012	-10.11	-10.1088	-0.7417	USD	-49.43	-20.8472	-0.75	0.71	0	-10.11	-134.82	0.74	American Vanilla	American	Call	Sell	1362.89	ATM	1	07/06/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 13.921	1362.04	0.4606	3.4445	0.9	0	
WP	S&P 500 INDEX	1362.89	USD	06/29/2012	16:15:00	06/29/2012	-10.87	-10.8727	-0.7978	USD	50.77	-20.676	-0.75	0.8	0	-10.87	-125.35	-0.8	American Vanilla	American	Put	Sell	1362.89	ATM	1	07/06/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 13.921	1362.04	0.4606	3.4445	0.9	0	
WC	S&P 500 INDEX	1354.72	USD	07/06/2012	16:15:00	07/06/2012	-9.41	-9.4118	-0.6947	USD	-50.16	-22.7681	-0.75	0.67	0	-9.41	-143.94	0.69	American Vanilla	American	Call	Sell	1354.72	ATM	1	07/13/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 12.650	1354.55	0.4576	0.8718	0.23	0	
WP	S&P 500 INDEX	1354.72	USD	07/06/2012	16:15:00	07/06/2012	-9.52	-9.5222	-0.7029	USD	49.83	-22.7681	-0.75	0.68	0	-9.52	-142.27	-0.7	American Vanilla	American	Put	Sell	1354.72	ATM	1	07/13/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 12.650	1354.55	0.4576	0.8718	0.23	0	
WC	S&P 500 INDEX	1356.53	USD	07/13/2012	16:15:00	07/13/2012	-7.95	-7.9495	-0.586	USD	-49.76	-26.6969	-0.75	0.56	0	-7.95	-170.64	0.59	American Vanilla	American	Call	Sell	1356.53	ATM	1	07/20/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 10.787	1356.2	0.4551	1.4786	0.38	0	
WP	S&P 500 INDEX	1356.53	USD	07/13/2012	16:15:00	07/13/2012	-8.22	-8.218	-0.6058	USD	50.22	-26.6969	-0.75	0.6	0	-8.22	-165.07	-0.61	American Vanilla	American	Put	Sell	1356.53	ATM	1	07/20/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 10.787	1356.2	0.4551	1.4786	0.38	0	
WC	S&P 500 INDEX	1363.07	USD	07/20/2012	16:15:00	07/20/2012	-9.98	-9.9821	-0.7323	USD	-50.26	-21.6609	-0.75	0.71	0	-9.98	-136.55	0.73	American Vanilla	American	Call	Sell	1363.07	ATM	1	07/27/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 13.297	1362.95	0.4521	0.6741	0.18	0	
WP	S&P 500 INDEX	1363.07	USD	07/20/2012	16:15:00	07/20/2012	-10.04	-10.043	-0.7368	USD	49.72	-21.6609	-0.75	0.72	0	-10.04	-135.72	-0.74	American Vanilla	American	Put	Sell	1363.07	ATM	1	07/27/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 13.297	1362.95	0.4521	0.6741	0.18	0	
WC	S&P 500 INDEX	1385.12	USD	07/27/2012	16:15:00	07/27/2012	-10	-9.9951	-0.7216	USD	-49.66	-21.5659	-0.76	0.7	0	-10	-138.58	0.72	American Vanilla	American	Call	Sell	1385.12	ATM	1	08/03/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 13.352	1384.61	0.4466	2.1075	0.56	0	
WP	S&P 500 INDEX	1385.12	USD	07/27/2012	16:15:00	07/27/2012	-10.44	-10.438	-0.7536	USD	50.3	-21.5659	-0.76	0.76	0	-10.44	-132.7	-0.75	American Vanilla	American	Put	Sell	1385.12	ATM	1	08/03/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 13.352	1384.61	0.4466	2.1075	0.56	0	
WC	S&P 500 INDEX	1391.48	USD	08/03/2012	16:15:00	08/03/2012	-8.49	-8.4879	-0.61	USD	-48.89	-25.0215	-0.77	0.58	0	-8.49	-163.94	0.61	American Vanilla	American	Call	Sell	1391.48	ATM	1	08/10/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 11.672	1390.37	0.4393	4.3514	1.16	0	
WP	S&P 500 INDEX	1391.48	USD	08/03/2012	16:15:00	08/03/2012	-9.5	-9.4998	-0.6827	USD	51.49	-24.643	-0.77	0.72	0	-9.5	-146.48	-0.68	American Vanilla	American	Put	Sell	1391.48	ATM	1	08/10/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 11.672	1390.37	0.4393	4.3514	1.16	0	
WC	S&P 500 INDEX	1406.88	USD	08/10/2012	16:15:00	08/10/2012	-7.16	-7.1581	-0.5088	USD	-48.65	-29.7985	-0.78	0.49	0	-7.16	-196.54	0.51	American Vanilla	American	Call	Sell	1406.88	ATM	1	08/17/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 9.819	1405.8	0.437	4.1916	1.13	0	
WP	S&P 500 INDEX	1406.88	USD	08/10/2012	16:15:00	08/10/2012	-8.15	-8.1458	-0.579	USD	51.8	-29.2825	-0.78	0.62	0	-8.15	-172.71	-0.58	American Vanilla	American	Put	Sell	1406.88	ATM	1	08/17/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 9.819	1405.8	0.437	4.1916	1.13	0	
WC	S&P 500 INDEX	1418.14	USD	08/17/2012	16:15:00	08/17/2012	-9.14	-9.1427	-0.6447	USD	-49.86	-24.3289	-0.78	0.64	0	-9.14	-155.11	0.64	American Vanilla	American	Call	Sell	1418.14	ATM	1	08/24/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 11.838	1417.81	0.4345	1.3889	0.38	0	
WP	S&P 500 INDEX	1418.14	USD	08/17/2012	16:15:00	08/17/2012	-9.4	-9.4045	-0.6632	USD	50.11	-24.3289	-0.78	0.68	0	-9.4	-150.79	-0.66	American Vanilla	American	Put	Sell	1418.14	ATM	1	08/24/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 11.838	1417.81	0.4345	1.3889	0.38	0	
WC	S&P 500 INDEX	1411.18	USD	08/24/2012	16:15:00	08/24/2012	-9.48	-9.4754	-0.6715	USD	-49.45	-23.0373	-0.78	0.66	0	-9.48	-148.93	0.67	American Vanilla	American	Call	Sell	1411.18	ATM	1	08/31/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 12.498	1410.58	0.4249	2.4018	0.65	0	
WP	S&P 500 INDEX	1411.18	USD	08/24/2012	16:15:00	08/24/2012	-10.01	-10.0116	-0.7095	USD	50.51	-23.0373	-0.78	0.73	0	-10.01	-140.95	-0.71	American Vanilla	American	Put	Sell	1411.18	ATM	1	08/31/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 12.498	1410.58	0.4249	2.4018	0.65	0	
WC	S&P 500 INDEX	1406.68	USD	08/31/2012	16:15:00	08/31/2012	-7.61	-7.6055	-0.5407	USD	-49.14	-28.3875	-0.78	0.52	0	-7.61	-184.96	0.54	American Vanilla	American	Call	Sell	1406.68	ATM	1	09/07/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 10.141	1406.05	0.4182	2.4596	0.66	0	
WP	S&P 500 INDEX	1406.68	USD	08/31/2012	16:15:00	08/31/2012	-8.16	-8.1586	-0.58	USD	50.81	-28.3875	-0.78	0.6	0	-8.16	-172.42	-0.58	American Vanilla	American	Put	Sell	1406.68	ATM	1	09/07/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 10.141	1406.05	0.4182	2.4596	0.66	0	
WC	S&P 500 INDEX	1437.71	USD	09/07/2012	16:15:00	09/07/2012	-7.88	-7.8826	-0.5483	USD	-49.14	-27.9912	-0.79	0.54	0	-7.88	-182.39	0.55	American Vanilla	American	Call	Sell	1437.71	ATM	1	09/14/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 10.285	1437.08	0.4077	2.4876	0.68	0	
WP	S&P 500 INDEX	1437.71	USD	09/07/2012	16:15:00	09/07/2012	-8.46	-8.4572	-0.5882	USD	50.81	-27.9912	-0.79	0.62	0	-8.46	-170	-0.59	American Vanilla	American	Put	Sell	1437.71	ATM	1	09/14/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 10.285	1437.08	0.4077	2.4876	0.68	0	
WC	S&P 500 INDEX	1465.27	USD	09/14/2012	16:15:00	09/14/2012	-8.26	-8.2552	-0.5634	USD	-49.82	-27.8413	-0.81	0.58	0	-8.26	-177.5	0.56	American Vanilla	American	Call	Sell	1465.27	ATM	1	09/21/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 10.345	1464.98	0.3852	1.2187	0.34	0	
WP	S&P 500 INDEX	1465.27	USD	09/14/2012	16:15:00	09/14/2012	-8.49	-8.4916	-0.5795	USD	50.15	-27.8413	-0.81	0.61	0	-8.49	-172.56	-0.58	American Vanilla	American	Put	Sell	1465.27	ATM	1	09/21/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 10.345	1464.98	0.3852	1.2187	0.34	0	
WC	S&P 500 INDEX	1460.47	USD	09/21/2012	16:15:00	09/21/2012	-8.27	-8.2677	-0.5661	USD	-49.41	-27.3429	-0.81	0.57	0	-8.27	-176.65	0.57	American Vanilla	American	Call	Sell	1460.47	ATM	1	09/28/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 10.531	1459.96	0.3693	2.0008	0.56	0	
WP	S&P 500 INDEX	1460.47	USD	09/21/2012	16:15:00	09/21/2012	-8.73	-8.7259	-0.5975	USD	50.55	-27.3429	-0.81	0.64	0	-8.73	-167.37	-0.6	American Vanilla	American	Put	Sell	1460.47	ATM	1	09/28/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 10.531	1459.96	0.3693	2.0008	0.56	0	
WC	S&P 500 INDEX	1440.53	USD	09/28/2012	16:15:00	09/28/2012	-9.04	-9.0422	-0.6277	USD	-49.12	-24.451	-0.8	0.63	0	-9.04	-159.31	0.63	American Vanilla	American	Call	Sell	1440.53	ATM	1	10/05/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 11.903	1439.57	0.3585	3.6483	1	0	
WP	S&P 500 INDEX	1440.53	USD	09/28/2012	16:15:00	09/28/2012	-9.93	-9.9304	-0.6894	USD	51.16	-24.1743	-0.79	0.74	0	-9.93	-145.06	-0.69	American Vanilla	American	Put	Sell	1440.53	ATM	1	10/05/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 11.903	1439.57	0.3585	3.6483	1	0	
WC	S&P 500 INDEX	1461.16	USD	10/05/2012	16:15:00	10/05/2012	-7.94	-7.9424	-0.5436	USD	-49.63	-28.6907	-0.81	0.56	0	-7.94	-183.97	0.54	American Vanilla	American	Call	Sell	1461.16	ATM	1	10/12/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 10.038	1460.77	0.3512	1.4838	0.41	0	
WP	S&P 500 INDEX	1461.16	USD	10/05/2012	16:15:00	10/05/2012	-8.26	-8.2624	-0.5655	USD	50.34	-28.6907	-0.81	0.6	0	-8.26	-176.85	-0.57	American Vanilla	American	Put	Sell	1461.16	ATM	1	10/12/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 10.038	1460.77	0.3512	1.4838	0.41	0	
WC	S&P 500 INDEX	1428.35	USD	10/12/2012	16:15:00	10/12/2012	-9.45	-9.4514	-0.6617	USD	-50	-23.797	-0.79	0.67	0	-9.45	-151.13	0.66	American Vanilla	American	Call	Sell	1428.35	ATM	1	10/19/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 12.103	1428.1	0.3343	1.0466	0.29	0	
WP	S&P 500 INDEX	1428.35	USD	10/12/2012	16:15:00	10/12/2012	-9.65	-9.6484	-0.6755	USD	49.98	-23.797	-0.79	0.7	0	-9.65	-148.04	-0.68	American Vanilla	American	Put	Sell	1428.35	ATM	1	10/19/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 12.103	1428.1	0.3343	1.0466	0.29	0	
WC	S&P 500 INDEX	1432.79	USD	10/19/2012	16:15:00	10/19/2012	-10.83	-10.8343	-0.7562	USD	-50.4	-21.061	-0.79	0.77	0	-10.83	-132.25	0.76	American Vanilla	American	Call	Sell	1432.79	ATM	1	10/26/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 13.677	1432.76	0.3173	0.2451	0.07	0	
WP	S&P 500 INDEX	1432.79	USD	10/19/2012	16:15:00	10/19/2012	-10.82	-10.8168	-0.7549	USD	49.59	-21.061	-0.79	0.77	0	-10.82	-132.46	-0.75	American Vanilla	American	Put	Sell	1432.79	ATM	1	10/26/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 13.677	1432.76	0.3173	0.2451	0.07	0	
WC	S&P 500 INDEX	1412.59	USD	10/26/2012	16:15:00	10/26/2012	-11.86	-11.8631	-0.8398	USD	-50.11	-18.7623	-0.78	0.84	0	-11.86	-119.07	0.84	American Vanilla	American	Call	Sell	1412.59	ATM	1	11/02/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 15.351	1412.31	0.3133	1.1587	0.31	0	
WP	S&P 500 INDEX	1412.59	USD	10/26/2012	16:15:00	10/26/2012	-12.09	-12.0936	-0.8561	USD	49.87	-18.7623	-0.78	0.87	0	-12.09	-116.8	-0.86	American Vanilla	American	Put	Sell	1412.59	ATM	1	11/02/2012 - 16:15	7 - 00:00	BS - continuous	Bid - 15.351	1412.31	0.3133	1.1587	0.31	0	
